"x1","x2","y"
2.46547284784407,2.43909214270613,1
2.40438342610678,1.9430049134065,1
2.72078279540794,2.68343628323192,1
2.48516295784889,3.55274414265625,1
1.74271080719914,1.43416540859218,1
0.0733155251169573,1.80716242704989,1
1.70584238016007,-0.0233341279984143,1
2.78428599879312,2.28527389389972,1
2.0499760914656,-0.170578149346651,1
0.976812211928697,-0.588551243786884,1
2.49243360724846,3.70141821858463,1
0.651447597024422,1.21459945921726,1
1.06333329319194,1.85197733284779,1
3.14280618514028,2.89509013213394,1
1.92514873842923,1.06590760896647,1
2.76919626611807,3.66746919239048,1
-1.10132030771511,-1.34435259242472,1
0.870219712232365,1.28912375243535,1
2.16575276530517,2.47313292572869,1
2.4595444920504,1.69537801696001,1
-1.65836462164759,0.168561391381434,1
3.04661356097458,3.91712347359321,1
2.55981892810858,2.77889312030013,1
1.30683441825043,1.28277824210834,1
1.21652989786681,1.87226945020949,1
-0.766949089048234,0.460270598598738,1
0.56192783211305,-1.76601284242477,1
1.18034659823883,1.90603147070353,1
3.4404611635415,2.75338292260154,1
1.01683338006423,0.304486849108612,1
0.285007597256917,1.93060654915202,1
0.0430711041524727,0.734732615724682,1
0.833424933264198,1.49198853418019,1
2.19562935865036,1.28628881368279,1
2.0800816300888,1.84800760675462,1
3.00195984959009,3.59132423402544,1
2.43740007166469,1.68884722178197,1
-0.418188272498743,0.247395544816203,1
2.41704423574368,0.736392135510276,1
2.53395098466631,2.72705955348505,1
2.46583807247542,2.97983816745943,1
2.53376403406842,4.10833597156714,1
2.71968856339123,1.37714762000305,1
1.04850192859007,1.02910920916206,1
1.06037430904519,1.80443636322746,1
-0.844323997730561,0.0238812047122119,1
2.88629459735609,1.71777854060145,1
2.28058446270274,1.35491377833139,1
5.20615351102627,4.13650592300468,1
0.967733039236203,0.714352460193745,1
3.01360055981023,3.22784138155855,1
0.958090346897476,2.38787360673924,1
1.10978239101485,0.971793142959846,1
1.70432868072489,2.28324194046889,1
2.31779228666566,2.58468572557989,1
0.897795558386341,1.6503576299807,1
-1.18561615378206,-0.0660803885560233,1
1.94185519835665,2.50867575439125,1
0.371750462162665,1.07959725671087,1
0.0129715724799284,-0.908107420490401,1
0.963787806362017,2.15277435325603,1
1.46002195032043,0.270417405407592,1
3.2245161971432,2.89819030501732,1
1.62883946019006,2.05883170130245,1
3.59190001851774,3.08158359299967,1
2.0918973624555,2.64162747049081,1
-0.170135284942612,-0.420867006945976,1
1.30590505651137,0.557540926813919,1
3.77826959805864,4.90736371728709,1
2.1248529814031,3.99896772091032,1
1.47248148297399,0.745819672456332,1
1.15092039304098,0.750802009766447,1
1.46661310358284,0.83096067827628,1
0.230360076629287,-0.542355102456967,1
1.93016183415041,1.29712036405243,1
2.44093115472148,1.80381807502439,1
0.11468041242507,-0.627293989949726,1
