"x1","x2","y"
1.76850808996705,3.11523890999559,1
2.0854207745999,3.03816820636142,1
1.13843743802808,2.83847705199239,1
0.499142275840405,2.64726698722235,1
2.16178783435394,2.28685820597059,1
2.50062878453998,1.70900715282931,1
2.7627571433263,1.8311497942725,1
1.3584455001367,2.82184533433151,1
2.33179363245069,1.53940831831139,1
2.79936804903609,0.95258966891958,1
0.390630074558578,2.64902435871019,1
2.25041178286545,1.44858596678749,1
2.45365721643453,2.39377278581278,1
0.905437659188945,3.05355474567519,1
1.70102181650083,1.69469769909575,1
0.458138040209165,2.88822749059014,1
3.43864003256864,-0.412032203244045,1
2.1506460681169,1.55621213133466,1
1.54382580356546,2.7026929892851,1
1.60973866487774,2.42639220274398,1
4.09791329791596,0.923142987601495,1
0.384254042523982,3.18703937850712,1
1.08821840109779,2.74193754977027,1
1.29752031670338,1.00733264592996,1
2.14471842248352,2.20750904367322,1
-2.53582586611144,-2.69018903578462,1
-1.07849169457275,-1.69879587063991,1
-1.94813013027447,-1.69901502646124,1
-0.866453360045296,-1.56337767828382,1
-0.829035808277963,-2.06408507716394,1
-2.92692106035028,-1.92796015667571,1
-1.53408035853419,-2.8641281420602,1
-3.05928005638113,-1.49837549200188,1
-2.97220890933772,-0.852629389772728,1
-2.23200790908934,-1.16041686159315,1
-2.39822579016698,-2.23694908735652,1
-0.487003692900288,-3.34114653053428,1
-1.96836486484954,-2.32784502264443,1
-1.65528254654534,-2.56206804929234,1
-1.58947458775665,-1.87017811575152,1
-2.83731994480342,-2.4545118277355,1
-1.31159860951169,-3.30394485279105,1
-2.70196160898918,-1.45294723789243,1
-1.50210541294961,-2.4808843017709,1
-2.85492103699198,-1.60875684716176,1
-2.40921079150848,-2.45856457163233,1
-0.745368601381218,-1.6085287614531,1
-2.22163388387373,-2.29150281045055,1
-2.75571191484165,-0.758450401783983,1
-1.45952967624007,-2.0367652611665,1
-3.98996139335511,3.66372239437859,1
-4.56004870944027,3.23593243262546,1
-4.03277378394217,4.78259691163111,1
-4.00979570908864,2.87303265430507,1
-4.42870700891773,3.03446521600362,1
-3.87861110719828,3.33879954162178,1
-4.01713932716637,4.06721293351089,1
-3.8934797411695,3.648046776134,1
-4.01950934224619,3.82038078926524,1
-3.80977782231858,4.38304749687215,1
-4.11601344787484,3.51113547106239,1
-3.6871399858614,5.04377797171913,1
-4.33134975889079,2.88237866958031,1
-3.01461643801103,3.17346376079307,1
-3.63588178913056,4.78480664866975,1
-3.70095872086776,3.75697001998356,1
-4.86502180079741,3.62354171111244,1
-4.66236249271494,3.56388389163966,1
-3.73362732724307,3.50024488888495,1
-3.58224429798904,4.90425237827641,1
-4.10818122007817,4.22129301420097,1
-4.39177323164885,4.00864389655029,1
-4.90575785395427,4.80739450962792,1
-4.59816910763611,4.60063564495425,1
-4.92296745004817,2.59891896336709,1
3.6657906734999,-2.49671549579504,1
4.5367487303541,-3.84085470647392,1
2.90078229751993,-3.89392972945248,1
3.90287922147849,-4.15510922243302,1
4.50580251012414,-3.94761404219675,1
4.44668778260787,-3.63282710560548,1
3.71061883775715,-4.40294541876067,1
3.82416337801067,-3.270574387742,1
4.74927226212158,-4.2163056390083,1
4.74724313878745,-3.75636726790239,1
4.17311046148764,-3.67865362418697,1
5.43832841782507,-3.79649346324597,1
5.6274963032777,-4.70261924038629,1
4.26349417620148,-4.93886044751568,1
3.47650598102878,-4.04224099021468,1
4.40954435508567,-4.71497089872341,1
4.71734624255532,-4.30468135793123,1
3.89365840090531,-4.93312688742369,1
2.61674570683554,-4.05318724465717,1
5.33826326956059,-3.48849178649531,1
3.32746307227332,-4.41912378278883,1
4.63404433502212,-4.72542498365835,1
4.58388247244045,-3.50818680016447,1
3.90325759372219,-3.38304505038785,1
4.45534990942265,-3.97540044011085,1
-1.02031382372353,3.31235940128788,0
-1.40829053762484,1.65292399528747,0
-2.83841696151749,2.18899279358336,0
-1.92781128945899,2.62612917260572,0
-1.48697110829318,2.83222621181031,0
-2.2464068732777,1.92690292871452,0
-3.18028571105582,0.173882254421158,0
-1.9557813768557,2.98146164986472,0
-2.30195053337857,1.20688800369403,0
-3.65734094646898,0.903063974697961,0
-1.9265386635697,2.00896055706536,0
-2.99120249454193,2.09348755384965,0
-1.07639582945554,3.28448277278856,0
-2.40501199588532,2.8912689374031,0
-0.0184226593414718,2.61596783162308,0
-1.21267205197583,2.43845921670744,0
-3.01377335603802,0.474551284187168,0
-2.45537756378001,1.65171251140451,0
-0.0951624935689657,4.11551236619008,0
-1.44707815510984,3.65595295692658,0
-1.82917628403179,1.27643173019088,0
-2.245408790241,1.46880925364086,0
-2.10748630366849,1.61079596153786,0
-2.99462816584916,0.652694023830292,0
-1.69610863429608,1.8568214178883,0
3.27324599646236,-0.194612259449471,0
2.25117443529424,-0.957194233333552,0
2.41562851106294,-1.18356883004907,0
0.899128173974165,-2.60034855755964,0
2.10856523004723,-2.54273597189057,0
2.13092967560684,-1.02832987434483,0
1.72038164528051,-3.1207957953577,0
2.7379702772429,-1.49277697395606,0
0.275868698867048,-3.42008087158478,0
2.36106062825986,-1.99978757677485,0
2.28644411944276,-1.32483799334305,0
3.56152423068083,-0.615769870206324,0
1.00875461598421,-3.52041873492163,0
1.58266471787349,-1.61894517382222,0
2.03340669979872,-0.641394059174069,0
3.06904534916206,-1.44478214468427,0
1.04841652721542,-3.2345098948754,0
1.35885143173144,-3.09062270868051,0
1.27263237178736,-3.27375977127031,0
1.98679812932947,-2.46082978694911,0
2.425657427829,-2.02484955120746,0
3.59976733961119,-0.924887791774862,0
1.69757400669423,-1.95572825133443,0
2.40203774628468,-1.31899020897342,0
1.4878086646205,-0.988496761023033,0
-4.02819968386613,-4.79806395125524,0
-4.21210208410105,-3.38272943696407,0
-4.40462091416996,-3.92392615689233,0
-3.11943982072506,-4.82890507288403,0
-3.90607210131161,-3.5292070337392,0
-4.29995765742828,-3.60246204591799,0
-4.69055757532638,-3.96017373424768,0
-3.7790028027735,-2.95132686253861,0
-3.26694806730537,-3.7483483007852,0
-3.90241597288521,-4.65347596115449,0
-4.47157311638532,-3.47391596451908,0
-4.170056504753,-4.20857378591017,0
-3.29241933236552,-3.08063919100826,0
-2.94694376080558,-4.72667662538088,0
-4.37761494630502,-3.26797888039303,0
-3.243767080199,-2.10799755025553,0
-4.12808339534729,-4.51117118784034,0
-3.4174125938189,-4.17353476073595,0
-4.00674948377184,-4.18402190807623,0
-5.07836457002666,-5.11536204014756,0
-3.17825261794897,-3.52121252308024,0
-3.85502679616711,-3.52196680747185,0
-4.69856956273935,-4.65054889050964,0
-5.65242759081591,-4.10756918262288,0
-4.30454669685354,-3.08282325801582,0
3.81440753464694,3.24294976249367,0
4.50810582357771,4.08848049088775,0
4.11372838723869,3.76853336007684,0
3.95360803167073,4.2416658527599,0
3.36783614599824,3.22960582219907,0
4.31916015131766,4.16409378374619,0
4.63716865606975,5.07208238097999,0
3.30403010027827,3.13743379764037,0
3.90033417472118,4.25752440454998,0
3.81359182254113,4.64152207019338,0
3.35220821590787,3.97766665178114,0
4.01132239549935,4.3807099175116,0
4.70402742855019,3.92317131751253,0
3.72582838981262,2.89108391616949,0
3.81930446632625,3.2626190377211,0
4.84183235346761,4.28227309761847,0
4.14548744423326,4.45616300611682,0
4.01380497920153,4.12127481288144,0
3.28911385491757,4.65277529149516,0
3.87777839869049,3.42408843421569,0
3.27964953801134,3.42568439995086,0
3.04680150629917,3.25858024845594,0
3.02991068678898,4.86213554356926,0
3.49844483755519,3.48077197337511,0
3.48734676453507,4.58302795896542,0
